       17069      0.2001     0.17842   -0.021682
       17075     0.20141     0.18564   -0.015762
       17082     0.20447     0.22801    0.023539
       17089     0.21146     0.22035   0.0088874
       17096     0.22724     0.24079    0.013551
       17103     0.26261     0.27212   0.0095131
       17110     0.34079     0.31958   -0.021208
       17117      0.5062     0.49701  -0.0091946
       17123     0.82041     0.80485   -0.015559
       17130      1.3079      1.3235    0.015617
       17137      1.8524      1.8629     0.01043
       17144      2.1882      2.2135    0.025376
       17151      2.1133      2.0628   -0.050488
       17158       1.701      1.6522   -0.048859
       17164       1.203       1.243    0.039963
       17171     0.80484     0.80531  0.00046549
       17178     0.54669     0.54531  -0.0013817
       17185     0.39479     0.41596    0.021163
       17192     0.30836     0.29236   -0.015994
       17199     0.25955     0.24279   -0.016766
       17206     0.23202     0.22009    -0.01193
       17213     0.21646     0.23994    0.023471
       17219     0.20766     0.20479  -0.0028744
       17226     0.20266     0.19858  -0.0040804
       17233     0.19979     0.19683  -0.0029669
       17240     0.19813     0.18311    -0.01502
       17247           0     0.18196     0.18196
       17254           0     0.20139     0.20139
       17261           0      0.1758      0.1758
       17268           0     0.16323     0.16323
       17275           0     0.18509     0.18509
       17282           0       0.189       0.189
       17288           0      0.1796      0.1796
       17295           0     0.18191     0.18191
       17302           0     0.19814     0.19814
       17309           0     0.18123     0.18123
       17316           0     0.17881     0.17881
       17323           0      0.1905      0.1905
       17330           0     0.19363     0.19363
       17337     0.20121     0.18417   -0.017041
       17344     0.20164     0.17635   -0.025287
       17351     0.20209     0.18175   -0.020343
       17358     0.20262     0.19971  -0.0029144
       17365     0.20332     0.18244   -0.020873
       17372     0.20444     0.19244   -0.012005
       17379     0.20662     0.20609  -0.0005273
       17386     0.21138     0.21187  0.00048877
       17393     0.22248     0.23234   0.0098605
       17399     0.24861     0.24452  -0.0040901
       17406     0.30751     0.29075   -0.016764
       17413     0.42656     0.42262  -0.0039386
       17420     0.62605     0.64345    0.017397
       17427     0.87934     0.88633   0.0069866
       17434      1.0895      1.0915   0.0019734
       17441      1.1449      1.1453  0.00042496
       17448      1.0201      1.0064   -0.013643
       17455     0.79678     0.79015  -0.0066292
       17462     0.58025     0.58456   0.0043041
       17469      0.4238      0.4223   -0.001504
       17476     0.32812     0.35035    0.022227
       17483     0.27432     0.25385    -0.02047
       17490      0.2451     0.26287    0.017768
       17497     0.22946     0.22082  -0.0086445
       17504      0.2212     0.19603   -0.025171
       17511     0.21692     0.19006   -0.026862
       17518      0.2148     0.20986  -0.0049364
       17525     0.21384     0.20035   -0.013494
       17532     0.21351     0.19027    -0.02324
       17539     0.21353     0.20026   -0.013264
       17546     0.21372     0.19952     -0.0142
       17553           0     0.19666     0.19666
       17560           0     0.18855     0.18855
       17567           0     0.15448     0.15448
       17574           0     0.17784     0.17784
       17581           0     0.17005     0.17005
       17588           0     0.16899     0.16899
       17595           0     0.18344     0.18344
       17602           0     0.16191     0.16191
       17609           0     0.17689     0.17689
       17617           0      0.1732      0.1732
       17624           0       0.174       0.174
       17631           0     0.17629     0.17629
       17638           0     0.19473     0.19473
       17645           0     0.18271     0.18271
       17652           0     0.17856     0.17856
       17659           0     0.19147     0.19147
       17666           0     0.20926     0.20926
       17673           0     0.19703     0.19703
       17680           0     0.18248     0.18248
       17687           0     0.20686     0.20686
       17694           0     0.19039     0.19039
       17701           0     0.19512     0.19512
       17708           0     0.18771     0.18771
       17715           0     0.18244     0.18244
       17723           0     0.16517     0.16517
       17730           0       0.167       0.167
       17737           0     0.16456     0.16456
       17744           0     0.17119     0.17119
       17751           0     0.19155     0.19155
       17758           0     0.17812     0.17812
       17765           0     0.17319     0.17319
       17772           0      0.1829      0.1829
       17779           0     0.18276     0.18276
       17786           0     0.17114     0.17114
       17794           0     0.20191     0.20191
       17801           0     0.17399     0.17399
       17808           0     0.18246     0.18246
       17815           0     0.18853     0.18853
       17822           0     0.20038     0.20038
       17829           0     0.18183     0.18183
       17836           0      0.1977      0.1977
       17843           0     0.18638     0.18638
       17851           0     0.17254     0.17254
       17858           0     0.17524     0.17524
       17865           0     0.20758     0.20758
       17872           0     0.19091     0.19091
       17879           0     0.18335     0.18335
       17886           0     0.16762     0.16762
       17893           0      0.1912      0.1912
       17901           0     0.21425     0.21425
       17908           0     0.18777     0.18777
       17915           0     0.18308     0.18308
       17922           0     0.21121     0.21121
       17929           0     0.18192     0.18192
       17936           0     0.20554     0.20554
       17944           0     0.18097     0.18097
       17951           0     0.18604     0.18604
       17958           0     0.18917     0.18917
       17965           0     0.18442     0.18442
       17972     0.22049     0.19307   -0.027414
       17980     0.21989     0.19538   -0.024506
       17987      0.2195      0.1872   -0.032297
       17994     0.21961     0.16654   -0.053068
       18001     0.22094     0.22644   0.0055068
       18008     0.22522     0.22568  0.00045491
       18016     0.23668     0.23036  -0.0063184
       18023     0.26538     0.26347  -0.0019127
       18030     0.33432     0.34107   0.0067456
       18037     0.49018     0.48658  -0.0035944
       18044     0.80659     0.79715  -0.0094329
       18052      1.3478      1.3333   -0.014462
       18059      2.0717      2.1141     0.04234
       18066      2.7505      2.7723    0.021815
       18073      3.0668      3.0155   -0.051378
       18080      2.8692      2.8804    0.011205
       18088      2.3013      2.3012 -0.00012954
       18095       1.649      1.6454  -0.0035677
       18102      1.1145      1.1172   0.0027305
       18109     0.75061     0.74422  -0.0063864
       18117     0.52554     0.54389    0.018347
       18124     0.39173     0.38256   -0.009168
       18131     0.31306     0.31011  -0.0029549
       18138     0.26682     0.27031   0.0034878
       18146     0.23953     0.23914 -0.00039144
       18153     0.22331     0.21398  -0.0093301
       18160     0.21353     0.20684  -0.0066897
       18167     0.20751     0.19773  -0.0097802
       18175           0     0.20193     0.20193
       18182           0     0.18648     0.18648
       18189           0      0.2132      0.2132
       18197           0     0.18448     0.18448
       18204           0     0.18798     0.18798
       18211           0     0.18365     0.18365
       18218           0     0.17643     0.17643
       18226           0     0.19327     0.19327
       18233           0     0.18939     0.18939
       18240           0     0.17733     0.17733
       18248           0     0.19354     0.19354
       18255           0     0.19568     0.19568
       18262           0     0.21038     0.21038
       18269           0     0.18137     0.18137
       18277           0     0.19558     0.19558
       18284           0     0.18081     0.18081
       18291           0     0.19109     0.19109
       18299     0.18687     0.20153    0.014657
       18306     0.18632     0.21734    0.031017
       18313     0.18588     0.18131  -0.0045617
       18321     0.18564     0.20374    0.018103
       18328     0.18581     0.19819    0.012374
       18335     0.18681     0.19819    0.011381
       18343     0.18943     0.18392  -0.0055118
       18350      0.1953     0.18438   -0.010924
       18357     0.20762     0.21597   0.0083582
       18365     0.23275     0.25031    0.017556
       18372     0.28329     0.29218   0.0088923
       18379     0.38313      0.3558   -0.027334
       18387     0.57215     0.58673    0.014581
       18394     0.89584     0.87876   -0.017076
       18401      1.3547      1.3944    0.039686
       18409       1.831      1.7874   -0.043667
       18416      2.1065      2.1398    0.033211
       18424      2.0357      2.0174   -0.018298
       18431      1.6862        1.68  -0.0061847
       18438      1.2545      1.2902    0.035741
       18446     0.88876     0.85324    -0.03552
       18453     0.63043     0.64745    0.017021
       18460     0.46173      0.4527  -0.0090291
       18468      0.3543      0.3681    0.013804
